,Application,Category Tags,Company,Filename,Height (cm),Model Name,Origin Country,Product URL,Type,Width (cm)
3355,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,gt8013_r-500-500-60-user-data-collections-2804-16119-1650256324.jpg,800,GT8013,China,https://www.hafary.com.sg/collection/Tiles/-GT8013-2804?image=16119,Tiles,800
3356,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,xs-merbau-oak_r-500-500-60-user-data-collections-2803-16110-1650254658.jpg,200,XS Merbau Oak,Spain,https://www.hafary.com.sg/collection/Tiles/Cifre-XS-Merbau-Oak-2803?image=16110,Tiles,1200
3357,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,xs-merbau-cherry-&-white_r-500-500-60-user-data-collections-2803-16111-1650254667.jpg,200,XS Merbau Cherry & White,Spain,https://www.hafary.com.sg/collection/Tiles/Cifre-XS-Merbau-Cherry-White-2803?image=16111,Tiles,1200
3358,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,xs-merbau-maple_r-500-500-60-user-data-collections-2803-16112-1650254668.jpg,200,XS Merbau Maple,Spain,https://www.hafary.com.sg/collection/Tiles/Cifre-XS-Merbau-Maple-2803?image=16112,Tiles,1200
3359,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,xs-merbau-pearl_r-500-500-60-user-data-collections-2803-16113-1650254670.jpg,200,XS Merbau Pearl,Spain,https://www.hafary.com.sg/collection/Tiles/Cifre-XS-Merbau-Pearl-2803?image=16113,Tiles,1200
3360,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,xs-merbau-cherry_r-500-500-60-user-data-collections-2803-16114-1650254679.jpg,200,XS Merbau Cherry,Spain,https://www.hafary.com.sg/collection/Tiles/Cifre-XS-Merbau-Cherry-2803?image=16114,Tiles,1200
3361,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,xs-merbau-maple_r-500-500-60-user-data-collections-2803-16115-1650254680.jpg,200,XS Merbau Maple,Spain,https://www.hafary.com.sg/collection/Tiles/Cifre-XS-Merbau-Maple-2803?image=16115,Tiles,1200
3362,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,xs-merbau-oak_r-500-500-60-user-data-collections-2803-16116-1650254682.jpg,200,XS Merbau Oak,Spain,https://www.hafary.com.sg/collection/Tiles/Cifre-XS-Merbau-Oak-2803?image=16116,Tiles,1200
3363,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,xs-merbau-pearl_r-500-500-60-user-data-collections-2803-16117-1650254683.jpg,200,XS Merbau Pearl,Spain,https://www.hafary.com.sg/collection/Tiles/Cifre-XS-Merbau-Pearl-2803?image=16117,Tiles,1200
3364,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V2)",Hafary,xs-merbau-white_r-500-500-60-user-data-collections-2803-16118-1650254684.jpg,200,XS Merbau White,Spain,https://www.hafary.com.sg/collection/Tiles/Cifre-XS-Merbau-White-2803?image=16118,Tiles,1200
3365,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,hudson-beige-rect-mat_r-500-500-60-user-data-collections-2802-16102-1650083771.jpg,295,Hudson Beige Rect Mat,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-Hudson-Beige-Rect-Mat-2802?image=16102,Tiles,595
3366,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,hudson-beige-rect-mat_r-500-500-60-user-data-collections-2802-16103-1650083773.jpg,295,Hudson Beige Rect Mat,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-Hudson-Beige-Rect-Mat-2802?image=16103,Tiles,595
3367,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,hudson-grey-rect-mat_r-500-500-60-user-data-collections-2802-16104-1650083774.jpg,295,Hudson Grey Rect Mat,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-Hudson-Grey-Rect-Mat-2802?image=16104,Tiles,595
3368,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,hudson-white-rect-mat_r-500-500-60-user-data-collections-2802-16105-1650083776.jpg,295,Hudson White Rect Mat,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-Hudson-White-Rect-Mat-2802?image=16105,Tiles,595
3369,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,oneida-beige-rect-mat_r-500-500-60-user-data-collections-2802-16941-1714101755.jpg,295,Oneida Beige Rect Mat,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-Oneida-Beige-Rect-Mat-2802?image=16941,Tiles,595
3370,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,oneida-grey-rect-mat_r-500-500-60-user-data-collections-2802-16942-1714101766.jpg,295,Oneida Grey Rect Mat,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-Oneida-Grey-Rect-Mat-2802?image=16942,Tiles,595
3371,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,oneida-white-rect-mat_r-500-500-60-user-data-collections-2802-16943-1658677355.jpg,295,Oneida White Rect Mat,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-Oneida-White-Rect-Mat-2802?image=16943,Tiles,595
3372,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,hudson-beige-rect-mat_r-500-500-60-user-data-collections-2802-19178-1687773156.jpg,295,Hudson Beige Rect Mat,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-Hudson-Beige-Rect-Mat-2802?image=19178,Tiles,595
3373,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,hudson-beige-rect-mat_r-500-500-60-user-data-collections-2802-19179-1687773158.jpg,295,Hudson Beige Rect Mat,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-Hudson-Beige-Rect-Mat-2802?image=19179,Tiles,595
3374,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,hudson-grey-rect-mat_r-500-500-60-user-data-collections-2802-19180-1687773160.jpg,295,Hudson Grey Rect Mat,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-Hudson-Grey-Rect-Mat-2802?image=19180,Tiles,595
3375,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,hudson-grey-rect-mat_r-500-500-60-user-data-collections-2802-19181-1687773161.jpg,295,Hudson Grey Rect Mat,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-Hudson-Grey-Rect-Mat-2802?image=19181,Tiles,595
3376,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,hudson-white-rect-mat_r-500-500-60-user-data-collections-2802-19182-1687773162.jpg,295,Hudson White Rect Mat,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-Hudson-White-Rect-Mat-2802?image=19182,Tiles,595
3377,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,hudson-white-rect-mat_r-500-500-60-user-data-collections-2802-19183-1687773164.jpg,295,Hudson White Rect Mat,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-Hudson-White-Rect-Mat-2802?image=19183,Tiles,595
3378,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,bsc03003p_r-500-500-60-user-data-collections-2798-16093-1649843501.jpg,300,BSC03003P,China,https://www.hafary.com.sg/collection/Tiles/-BSC03003P-2798?image=16093,Tiles,300
3379,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,bsc03008p_r-500-500-60-user-data-collections-2798-16094-1649843502.jpg,300,BSC03008P,China,https://www.hafary.com.sg/collection/Tiles/-BSC03008P-2798?image=16094,Tiles,300
3380,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,bsl03013p_r-500-500-60-user-data-collections-2798-16095-1649843503.jpg,300,BSL03013P,China,https://www.hafary.com.sg/collection/Tiles/-BSL03013P-2798?image=16095,Tiles,300
3381,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,cc--elyseum-rect-pul-pearl_r-500-500-60-user-data-collections-2797-16085-1651038659.jpg,1200,CC. Elyseum Rect Pul Pearl,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-CC.-Elyseum-Rect-Pul-Pearl-2797?image=16085,Tiles,1200
3382,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,cc--elyseum-rect-pul-pearl_r-500-500-60-user-data-collections-2797-16086-1651038667.jpg,1200,CC. Elyseum Rect Pul Pearl,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-CC.-Elyseum-Rect-Pul-Pearl-2797?image=16086,Tiles,1200
3383,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,cc--elyseum-rect-pul-white_r-500-500-60-user-data-collections-2797-16087-1649741654.jpg,1200,CC. Elyseum Rect Pul White,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-CC.-Elyseum-Rect-Pul-White-2797?image=16087,Tiles,1200
3384,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,cc--elyseum-rect-pul-white_r-500-500-60-user-data-collections-2797-16088-1649741656.jpg,1200,CC. Elyseum Rect Pul White,Spain,https://www.hafary.com.sg/collection/Tiles/Colorker-CC.-Elyseum-Rect-Pul-White-2797?image=16088,Tiles,1200
3385,"Floor, Wall","Glazed Porcelain Tile, Shade Variation (V2)",Hafary,dec-windsor-black-a&b-nplus_r-500-500-60-user-data-collections-2796-16077-1649402392.jpg,600,Dec.Windsor Black A&B Nplus,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Dec.Windsor-Black-A-B-Nplus-2796?image=16077,Tiles,1200
3386,"Floor, Wall","Glazed Porcelain Tile, Shade Variation (V2)",Hafary,dec-windsor-black-a-nplus_r-500-500-60-user-data-collections-2796-16078-1649402399.jpg,600,Dec.Windsor Black A Nplus,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Dec.Windsor-Black-A-Nplus-2796?image=16078,Tiles,1200
3387,"Floor, Wall","Glazed Porcelain Tile, Shade Variation (V2)",Hafary,dec-windsor-black-b-nplus_r-500-500-60-user-data-collections-2796-16080-1649402517.jpg,600,Dec.Windsor Black B Nplus,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Dec.Windsor-Black-B-Nplus-2796?image=16080,Tiles,1200
3388,"Floor, Wall","Glazed Porcelain Tile, Shade Variation (V2)",Hafary,dec-windsor-black-a&b-nplus_r-500-500-60-user-data-collections-2796-16081-1649402524.jpg,600,Dec.Windsor Black A&B Nplus,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Dec.Windsor-Black-A-B-Nplus-2796?image=16081,Tiles,1200
3389,"Floor, Wall","Glazed Porcelain Tile, Shade Variation (V2)",Hafary,windsor-black-nplus_r-500-500-60-user-data-collections-2796-16082-1649402532.jpg,600,Windsor Black Nplus,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Windsor-Black-Nplus-2796?image=16082,Tiles,1200
3390,"Floor, Wall","Glazed Porcelain Tile, Shade Variation (V2)",Hafary,windsor-white-sshine_r-500-500-60-user-data-collections-2796-16083-1649403283.jpg,600,Windsor White SShine,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Windsor-White-SShine-2796?image=16083,Tiles,1200
3391,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,dec-orobico-black-a&b-sshine_r-500-500-60-user-data-collections-2795-16063-1649400033.jpg,600,Dec.Orobico Black A&B SShine,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Dec.Orobico-Black-A-B-SShine-2795?image=16063,Tiles,1200
3392,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,dec-orobico-black-a-sshine_r-500-500-60-user-data-collections-2795-16068-1649400097.jpg,600,Dec.Orobico Black A SShine,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Dec.Orobico-Black-A-SShine-2795?image=16068,Tiles,1200
3393,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,dec-orobico-black-b-sshine_r-500-500-60-user-data-collections-2795-16069-1649400103.jpg,600,Dec.Orobico Black B SShine,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Dec.Orobico-Black-B-SShine-2795?image=16069,Tiles,1200
3394,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,dec-orobico-black-a&b-sshine_r-500-500-60-user-data-collections-2795-16070-1649400108.jpg,600,Dec.Orobico Black A&B SShine,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Dec.Orobico-Black-A-B-SShine-2795?image=16070,Tiles,1200
3395,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,orobico-black-sshine_r-500-500-60-user-data-collections-2795-16071-1649400113.jpg,600,Orobico Black SShine,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Orobico-Black-SShine-2795?image=16071,Tiles,1200
3396,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,dec-orobico-aqua-a&b-sshine_r-500-500-60-user-data-collections-2795-16072-1649400118.jpg,600,Dec.Orobico Aqua A&B SShine,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Dec.Orobico-Aqua-A-B-SShine-2795?image=16072,Tiles,1200
3397,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,dec-orobico-aqua-a-sshine_r-500-500-60-user-data-collections-2795-16073-1649400126.jpg,600,Dec.Orobico Aqua A SShine,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Dec.Orobico-Aqua-A-SShine-2795?image=16073,Tiles,1200
3398,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,dec-orobico-aqua-b-sshine_r-500-500-60-user-data-collections-2795-16074-1649400127.jpg,600,Dec.Orobico Aqua B SShine,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Dec.Orobico-Aqua-B-SShine-2795?image=16074,Tiles,1200
3399,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,dec-orobico-aqua-a&b-sshine_r-500-500-60-user-data-collections-2795-16075-1649400138.jpg,600,Dec.Orobico Aqua A&B SShine,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Dec.Orobico-Aqua-A-B-SShine-2795?image=16075,Tiles,1200
3400,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,orobico-aqua-sshine_r-500-500-60-user-data-collections-2795-16076-1649400146.jpg,600,Orobico Aqua SShine,Spain,https://www.hafary.com.sg/collection/Tiles/Fanal-Orobico-Aqua-SShine-2795?image=16076,Tiles,1200
3401,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,duke-white-rig_r-500-500-60-user-data-collections-2793-16056-1649153800.jpg,600,Duke White Rig,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Sant-Agostino-Duke-White-Rig-2793?image=16056,Tiles,1200
3402,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,london-gre-rig_r-500-500-60-user-data-collections-2793-16057-1649153802.jpg,600,London Gre.Rig,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Sant-Agostino-London-Gre.Rig-2793?image=16057,Tiles,1200
3403,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,duke-white-rig_r-500-500-60-user-data-collections-2793-16058-1649153809.jpg,600,Duke White Rig,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Sant-Agostino-Duke-White-Rig-2793?image=16058,Tiles,1200
3404,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,london-gre-rig_r-500-500-60-user-data-collections-2793-16059-1649153811.jpg,600,London Gre.Rig,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Sant-Agostino-London-Gre.Rig-2793?image=16059,Tiles,1200
3405,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,duke-white-boc_r-500-500-60-user-data-collections-2793-16060-1649153816.jpg,600,Duke White Boc,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Sant-Agostino-Duke-White-Boc-2793?image=16060,Tiles,1200
3406,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,london-grey-boc_r-500-500-60-user-data-collections-2793-16061-1649153817.jpg,600,London Grey Boc,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramica-Sant-Agostino-London-Grey-Boc-2793?image=16061,Tiles,1200
3407,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rc-ca-anthra-r_r-500-500-60-user-data-collections-2792-16042-1649151060.jpg,600,RC.CA Anthra R,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-RC.CA-Anthra-R-2792?image=16042,Tiles,1200
3408,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rc-re-anthra-r_r-500-500-60-user-data-collections-2792-16043-1649151061.jpg,600,RC.RE Anthra R,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-RC.RE-Anthra-R-2792?image=16043,Tiles,1200
3409,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rc-re-drk-gy-r_r-500-500-60-user-data-collections-2792-16044-1649151063.jpg,600,RC.RE Drk Gy R,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-RC.RE-Drk-Gy-R-2792?image=16044,Tiles,1200
3410,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rc-re-drk-gy-r_r-500-500-60-user-data-collections-2792-16045-1649151064.jpg,600,RC.RE Drk Gy R,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-RC.RE-Drk-Gy-R-2792?image=16045,Tiles,1200
3411,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rc-re-sand-r_r-500-500-60-user-data-collections-2792-16046-1649151065.jpg,600,RC.RE Sand R,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-RC.RE-Sand-R-2792?image=16046,Tiles,1200
3412,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rc-re-white-r_r-500-500-60-user-data-collections-2792-16047-1649151066.jpg,600,RC.RE White R,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-RC.RE-White-R-2792?image=16047,Tiles,1200
3413,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rc-ca-anthra-r_r-500-500-60-user-data-collections-2792-16048-1649151074.jpg,600,RC.CA Anthra R,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-RC.CA-Anthra-R-2792?image=16048,Tiles,1200
3414,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rc-ca-dark-gy-r_r-500-500-60-user-data-collections-2792-16049-1649151076.jpg,600,RC.CA Dark Gy R,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-RC.CA-Dark-Gy-R-2792?image=16049,Tiles,1200
3415,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rc-ca-sand-r_r-500-500-60-user-data-collections-2792-16050-1649151077.jpg,600,RC.CA Sand R,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-RC.CA-Sand-R-2792?image=16050,Tiles,1200
3416,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rc-ca-white-r_r-500-500-60-user-data-collections-2792-16051-1649151078.jpg,600,RC.CA White R,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-RC.CA-White-R-2792?image=16051,Tiles,1200
3417,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rc-re-anthra-r_r-500-500-60-user-data-collections-2792-16052-1649151088.jpg,600,RC.RE Anthra R,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-RC.RE-Anthra-R-2792?image=16052,Tiles,1200
3418,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rc-re-drk-gy-r_r-500-500-60-user-data-collections-2792-16053-1649151089.jpg,600,RC.RE Drk Gy R,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-RC.RE-Drk-Gy-R-2792?image=16053,Tiles,1200
3419,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rc-re-sand-r_r-500-500-60-user-data-collections-2792-16054-1649151090.jpg,600,RC.RE Sand R,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-RC.RE-Sand-R-2792?image=16054,Tiles,1200
3420,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rc-re-white-r_r-500-500-60-user-data-collections-2792-16055-1649151092.jpg,600,RC.RE White R,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-RC.RE-White-R-2792?image=16055,Tiles,1200
3421,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,qi6p989m_r-500-500-60-user-data-collections-2791-16041-1649146512.jpg,600,QI6P989M,China,https://www.hafary.com.sg/collection/Tiles/-QI6P989M-2791?image=16041,Tiles,600
3422,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,qi612p989m_r-500-500-60-user-data-collections-2791-20880-1699322819.jpg,600,QI612P989M,China,https://www.hafary.com.sg/collection/Tiles/-QI612P989M-2791?image=20880,Tiles,600
3423,"Wall, Floor","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,qi6p673m_r-500-500-60-user-data-collections-2791-18822-1686798300.jpg,600,QI6P673M,China,https://www.hafary.com.sg/collection/Tiles/-QI6P673M-2791?image=18822,Tiles,600
